id,Datetime,Data_add,BarTrend,Barometer,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,SolarRad,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,RainStorm,HeatIndex,WindChill,THSWIndex,Station
9310,2019-10-08T06:35:04.102137,2019-10-08,60.0,29.808,27.2,0,0,214,61.0,,214.0,0.0,0.0,1049.4,0.3,41.4,1350.5,,28.3,27.2,30.6,1
9311,2019-10-08T07:05:03.619933,2019-10-08,60.0,29.82,27.9,7,5,243,58.0,,350.0,0.0,0.0,1049.4,0.4,41.4,1350.5,,28.9,27.8,32.8,1
9312,2019-10-08T07:35:04.029597,2019-10-08,60.0,29.83,28.8,0,5,252,56.0,,483.0,0.0,0.0,1049.4,0.4,41.4,1350.5,,30.6,28.9,35.6,1
9313,2019-10-08T08:05:03.842430,2019-10-08,60.0,29.836,30.0,9,3,252,53.0,,610.0,0.0,0.0,1049.4,0.8,41.4,1350.5,,31.7,30.0,37.8,1
9314,2019-10-08T08:35:03.502825,2019-10-08,20.0,29.83,31.2,0,3,356,50.0,,722.0,0.0,0.0,1049.4,0.8,41.4,1350.5,,32.8,31.1,39.4,1
9315,2019-10-08T09:05:03.881957,2019-10-08,20.0,29.827,32.4,14,2,237,46.0,,823.0,0.0,0.0,1049.4,1.3,41.4,1350.5,,34.4,32.2,41.7,1
9316,2019-10-08T09:35:03.654235,2019-10-08,20.0,29.822,33.0,8,7,243,44.0,,921.0,0.0,0.0,1049.4,1.3,41.4,1350.5,,35.0,32.8,42.2,1
9317,2019-10-08T10:05:04.003899,2019-10-08,0.0,29.815,33.6,11,7,329,43.0,,991.0,0.0,0.0,1049.4,2.0,41.4,1350.5,,36.1,33.3,43.3,1
9318,2019-10-08T10:35:03.687546,2019-10-08,236.0,29.802,34.2,11,6,235,40.0,,1093.0,0.0,0.0,1049.4,2.0,41.4,1350.5,,36.1,34.4,43.3,1
9319,2019-10-08T11:05:03.527949,2019-10-08,236.0,29.79,34.4,0,4,339,40.0,,1155.0,0.0,0.0,1049.4,2.8,41.4,1350.5,,36.7,34.4,43.9,1
9320,2019-10-08T11:35:04.141668,2019-10-08,236.0,29.773,35.7,13,6,345,37.0,,1146.0,0.0,0.0,1049.4,2.8,41.4,1350.5,,38.3,35.6,45.6,1
9321,2019-10-08T12:05:03.382611,2019-10-08,196.0,29.756,36.1,8,6,236,35.0,,1139.0,0.0,0.0,1049.4,3.6,41.4,1350.5,,38.3,36.1,45.6,1
9322,2019-10-08T12:35:03.857946,2019-10-08,196.0,29.727,36.0,9,3,247,36.0,,1102.0,0.0,0.0,1049.4,3.6,41.4,1350.5,,38.3,36.1,45.6,1
9323,2019-10-08T13:05:03.276586,2019-10-08,196.0,29.709,37.4,7,5,298,32.0,,279.0,0.0,0.0,1049.4,4.3,41.4,1350.5,,39.4,37.2,46.1,1
9324,2019-10-08T13:35:03.782738,2019-10-08,196.0,29.688,36.8,0,3,266,32.0,,1027.0,0.0,0.0,1049.4,4.3,41.4,1350.5,,38.3,36.7,45.6,1
9325,2019-10-08T14:05:03.269706,2019-10-08,196.0,29.674,37.2,0,5,349,32.0,,889.0,0.0,0.0,1049.4,4.8,41.4,1350.5,,39.4,37.2,46.7,1
9326,2019-10-08T14:35:03.894412,2019-10-08,196.0,29.66,38.2,0,0,220,29.0,,752.0,0.0,0.0,1049.4,4.8,41.4,1350.5,,40.0,38.3,47.2,1
9327,2019-10-08T15:05:03.238420,2019-10-08,196.0,29.652,38.5,6,5,357,28.0,,650.0,0.0,0.0,1049.4,5.4,41.4,1350.5,,40.0,38.3,46.7,1
9328,2019-10-08T15:35:03.971570,2019-10-08,196.0,29.649,39.5,0,2,341,27.0,,513.0,0.0,0.0,1049.4,5.4,41.4,1350.5,,41.1,39.4,46.1,1
9329,2019-10-08T16:05:03.476573,2019-10-08,196.0,29.646,39.2,0,3,290,27.0,,390.0,0.0,0.0,1049.4,5.9,41.4,1350.5,,40.6,39.4,43.9,1
9330,2019-10-08T16:35:03.996456,2019-10-08,236.0,29.652,38.8,0,3,355,27.0,,292.0,0.0,0.0,1049.4,5.9,41.4,1350.5,,40.0,38.9,42.2,1
9331,2019-10-08T17:05:03.385103,2019-10-08,236.0,29.658,37.8,3,0,287,28.0,,67.0,0.0,0.0,1049.4,6.1,41.4,1350.5,,38.9,37.8,38.3,1
9332,2019-10-08T17:35:03.569949,2019-10-08,0.0,29.661,36.7,0,0,250,29.0,,7.0,0.0,0.0,1049.4,6.1,41.4,1350.5,,37.2,36.7,36.1,1
9333,2019-10-08T18:05:03.297768,2019-10-08,0.0,29.666,35.9,0,0,299,30.0,,0.0,0.0,0.0,1049.4,6.1,41.4,1350.5,,36.7,36.1,35.6,1
9334,2019-10-08T18:35:03.757815,2019-10-08,20.0,29.671,35.4,0,0,305,30.0,,0.0,0.0,0.0,1049.4,6.1,41.4,1350.5,,36.1,35.6,35.0,1
9335,2019-10-08T19:05:03.228924,2019-10-08,20.0,29.682,34.6,0,0,310,32.0,,0.0,0.0,0.0,1049.4,6.2,41.4,1350.5,,35.0,34.4,33.9,1
9336,2019-10-08T19:35:03.709721,2019-10-08,20.0,29.695,33.9,0,0,310,33.0,,0.0,0.0,0.0,1049.4,6.2,41.4,1350.5,,34.4,33.9,33.3,1
9337,2019-10-08T20:05:04.041337,2019-10-08,20.0,29.702,34.0,0,0,310,33.0,,0.0,0.0,0.0,1049.4,6.3,41.4,1350.5,,34.4,33.9,33.3,1
9338,2019-10-08T20:35:03.738620,2019-10-08,20.0,29.713,33.4,0,0,316,34.0,,0.0,0.0,0.0,1049.4,6.3,41.4,1350.5,,33.9,33.3,32.8,1
9339,2019-10-08T21:05:03.175389,2019-10-08,20.0,29.723,33.0,0,0,344,35.0,,0.0,0.0,0.0,1049.4,6.4,41.4,1350.5,,33.3,32.8,32.2,1
9340,2019-10-08T21:35:03.652401,2019-10-08,20.0,29.729,33.2,0,3,318,34.0,,0.0,0.0,0.0,1049.4,6.4,41.4,1350.5,,33.3,33.3,32.2,1
9341,2019-10-08T22:05:04.307017,2019-10-08,20.0,29.737,31.8,0,0,197,37.0,,0.0,0.0,0.0,1049.4,6.5,41.4,1350.5,,31.7,31.7,30.6,1
9342,2019-10-08T22:35:03.794665,2019-10-08,20.0,29.729,30.1,0,0,197,40.0,,0.0,0.0,0.0,1049.4,6.5,41.4,1350.5,,30.0,30.0,28.9,1
9343,2019-10-08T23:05:04.169332,2019-10-08,20.0,29.721,30.8,0,1,321,37.0,,0.0,0.0,0.0,1049.4,6.5,41.4,1350.5,,30.6,30.6,29.4,1
9344,2019-10-08T23:35:03.529197,2019-10-08,0.0,29.716,31.1,0,0,314,36.0,,0.0,0.0,0.0,1049.4,6.5,41.4,1350.5,,30.6,31.1,29.4,1
9345,2019-10-08T23:59:03.993614,2019-10-08,0.0,29.711,30.6,0,0,314,36.0,,0.0,0.0,0.0,1049.4,6.5,41.4,1350.5,,30.0,30.6,28.9,1
9346,2019-10-09T00:05:03.494642,2019-10-09,0.0,29.709,30.6,0,0,314,36.0,,0.0,0.0,0.0,1049.4,0.0,48.0,1357.1,,30.0,30.6,28.9,1
9347,2019-10-09T00:35:03.801509,2019-10-09,236.0,29.704,30.0,0,0,314,38.0,,0.0,0.0,0.0,1049.4,0.0,48.0,1357.1,,30.0,30.0,29.4,1
9348,2019-10-09T01:05:03.197381,2019-10-09,236.0,29.704,28.8,0,0,314,40.0,,0.0,0.0,0.0,1049.4,0.1,48.0,1357.1,,28.9,28.9,28.3,1
9349,2019-10-09T01:35:03.908512,2019-10-09,236.0,29.697,30.3,7,1,328,36.0,,0.0,0.0,0.0,1049.4,0.1,48.0,1357.1,,30.0,30.6,29.4,1
9350,2019-10-09T02:05:03.323925,2019-10-09,0.0,29.707,30.8,0,3,324,35.0,,0.0,0.0,0.0,1049.4,0.2,48.0,1357.1,,30.6,31.1,30.0,1
9351,2019-10-09T02:35:03.821072,2019-10-09,0.0,29.717,30.4,0,4,280,36.0,,0.0,0.0,0.0,1049.4,0.2,48.0,1357.1,,30.0,30.6,29.4,1
9352,2019-10-09T03:05:03.250724,2019-10-09,0.0,29.714,29.3,0,0,318,38.0,,0.0,0.0,0.0,1049.4,0.3,48.0,1357.1,,28.9,29.4,28.3,1
9353,2019-10-09T03:35:03.748849,2019-10-09,0.0,29.725,29.1,0,1,306,39.0,,0.0,0.0,0.0,1049.4,0.3,48.0,1357.1,,28.9,28.9,28.3,1
9354,2019-10-09T04:05:04.149106,2019-10-09,20.0,29.743,28.7,0,0,308,40.0,,0.0,0.0,0.0,1049.4,0.4,48.0,1357.1,,28.3,28.9,27.8,1
9355,2019-10-09T04:35:03.806780,2019-10-09,60.0,29.76,27.9,0,2,311,42.0,,0.0,0.0,0.0,1049.4,0.4,48.0,1357.1,,27.8,27.8,27.2,1
9356,2019-10-09T05:05:03.427328,2019-10-09,60.0,29.767,27.3,0,0,227,44.0,,0.0,0.0,0.0,1049.4,0.4,48.0,1357.1,,27.2,27.2,26.7,1
9357,2019-10-09T05:35:03.248891,2019-10-09,60.0,29.786,26.1,0,0,227,48.0,,9.0,0.0,0.0,1049.4,0.4,48.0,1357.1,,26.1,26.1,25.6,1
9358,2019-10-09T06:05:04.150441,2019-10-09,60.0,29.799,25.7,0,0,227,54.0,,70.0,0.0,0.0,1049.4,0.5,48.0,1357.1,,26.1,25.6,26.1,1
9359,2019-10-09T06:35:03.789726,2019-10-09,60.0,29.81,27.3,0,0,247,54.0,,206.0,0.0,0.0,1049.4,0.5,48.0,1357.1,,27.8,27.2,30.0,1
9360,2019-10-09T07:05:03.221341,2019-10-09,60.0,29.817,28.8,9,1,264,52.0,,346.0,0.0,0.0,1049.4,0.6,48.0,1357.1,,30.0,28.9,33.9,1
9361,2019-10-09T07:35:03.869229,2019-10-09,60.0,29.831,30.1,4,5,274,49.0,,476.0,0.0,0.0,1049.4,0.6,48.0,1357.1,,31.1,30.0,36.1,1
9362,2019-10-09T08:05:03.295054,2019-10-09,60.0,29.833,30.6,9,7,237,48.0,,606.0,0.0,0.0,1049.4,1.0,48.0,1357.1,,31.7,30.6,37.8,1
9363,2019-10-09T08:35:04.107124,2019-10-09,20.0,29.838,31.3,2,6,305,46.0,,722.0,0.0,0.0,1049.4,1.0,48.0,1357.1,,32.8,31.1,39.4,1
9364,2019-10-09T09:05:04.065024,2019-10-09,20.0,29.843,31.8,5,4,229,45.0,,819.0,0.0,0.0,1049.4,1.5,48.0,1357.1,,33.3,31.7,40.6,1
9365,2019-10-09T09:35:03.708310,2019-10-09,20.0,29.841,33.3,2,2,319,42.0,,904.0,0.0,0.0,1049.4,1.5,48.0,1357.1,,35.6,33.3,42.8,1
9366,2019-10-09T10:05:03.477892,2019-10-09,0.0,29.836,33.4,7,3,274,42.0,,970.0,0.0,0.0,1049.4,2.2,48.0,1357.1,,35.6,33.3,42.8,1
9367,2019-10-09T10:35:04.004209,2019-10-09,0.0,29.817,34.0,6,4,221,40.0,,1028.0,0.0,0.0,1049.4,2.2,48.0,1357.1,,36.1,33.9,43.3,1
9368,2019-10-09T11:05:03.418349,2019-10-09,236.0,29.799,34.9,11,8,234,37.0,,1060.0,0.0,0.0,1049.4,3.0,48.0,1357.1,,36.7,35.0,43.3,1
9369,2019-10-09T11:35:03.335642,2019-10-09,236.0,29.778,35.6,0,4,356,35.0,,1072.0,0.0,0.0,1049.4,3.0,48.0,1357.1,,37.8,35.6,45.0,1
9370,2019-10-09T12:05:03.748495,2019-10-09,196.0,29.754,36.3,7,3,222,33.0,,1055.0,0.0,0.0,1049.4,3.9,48.0,1357.1,,37.8,36.1,45.0,1
9371,2019-10-09T12:35:03.313027,2019-10-09,196.0,29.728,36.7,7,5,219,32.0,,1002.0,0.0,0.0,1049.4,3.9,48.0,1357.1,,38.3,36.7,45.6,1
9372,2019-10-09T13:05:03.777326,2019-10-09,196.0,29.697,37.1,5,5,224,31.0,,1002.0,0.0,0.0,1049.4,4.7,48.0,1357.1,,38.3,37.2,45.6,1
9373,2019-10-09T13:35:03.320267,2019-10-09,196.0,29.684,37.9,0,6,236,29.0,,963.0,0.0,0.0,1049.4,4.7,48.0,1357.1,,39.4,37.8,46.7,1
9374,2019-10-09T14:05:03.855209,2019-10-09,196.0,29.669,38.3,6,4,238,27.0,,844.0,0.0,0.0,1049.4,5.4,48.0,1357.1,,39.4,38.3,46.7,1
9375,2019-10-09T14:35:03.423794,2019-10-09,196.0,29.659,38.7,5,3,237,26.0,,693.0,0.0,0.0,1049.4,5.4,48.0,1357.1,,39.4,38.9,46.7,1
9376,2019-10-09T15:05:04.104977,2019-10-09,196.0,29.649,38.1,0,0,330,26.0,,566.0,0.0,0.0,1049.4,5.9,48.0,1357.1,,38.9,38.3,41.1,1
9377,2019-10-09T15:35:04.021876,2019-10-09,196.0,29.645,38.4,0,5,205,25.0,,462.0,0.0,0.0,1049.4,5.9,48.0,1357.1,,38.9,38.3,42.8,1
9378,2019-10-09T16:05:03.494774,2019-10-09,196.0,29.643,38.6,7,3,237,24.0,,322.0,0.0,0.0,1049.4,6.3,48.0,1357.1,,38.9,38.9,41.1,1
9379,2019-10-09T16:35:04.079183,2019-10-09,236.0,29.651,38.2,9,6,334,24.0,,197.0,0.0,0.0,1049.4,6.3,48.0,1357.1,,38.3,38.3,39.4,1
9380,2019-10-09T17:05:03.498177,2019-10-09,0.0,29.654,37.8,0,1,307,24.0,,76.0,0.0,0.0,1049.4,6.6,48.0,1357.1,,37.8,37.8,37.2,1
9381,2019-10-09T17:35:03.967442,2019-10-09,0.0,29.659,36.7,0,1,318,25.0,,11.0,0.0,0.0,1049.4,6.6,48.0,1357.1,,36.1,36.7,35.0,1
9382,2019-10-09T18:05:03.317577,2019-10-09,0.0,29.666,34.9,0,0,339,27.0,,0.0,0.0,0.0,1049.4,6.7,48.0,1357.1,,34.4,35.0,33.3,1
9383,2019-10-09T18:35:03.441502,2019-10-09,20.0,29.68,33.8,0,0,340,28.0,,0.0,0.0,0.0,1049.4,6.7,48.0,1357.1,,33.3,33.9,32.2,1
9384,2019-10-09T19:05:03.839261,2019-10-09,20.0,29.693,32.9,0,0,341,29.0,,0.0,0.0,0.0,1049.4,6.8,48.0,1357.1,,32.2,32.8,31.1,1
9385,2019-10-09T19:35:03.327124,2019-10-09,20.0,29.703,32.2,0,0,341,31.0,,0.0,0.0,0.0,1049.4,6.8,48.0,1357.1,,31.7,32.2,30.6,1
9386,2019-10-09T20:05:04.005326,2019-10-09,20.0,29.711,32.1,0,0,343,31.0,,0.0,0.0,0.0,1049.4,6.8,48.0,1357.1,,31.7,32.2,30.6,1
9387,2019-10-09T20:35:03.553086,2019-10-09,60.0,29.726,31.4,0,0,314,31.0,,0.0,0.0,0.0,1049.4,6.8,48.0,1357.1,,30.6,31.7,29.4,1
9388,2019-10-09T21:05:03.890941,2019-10-09,60.0,29.737,32.2,0,1,314,29.0,,0.0,0.0,0.0,1049.4,6.9,48.0,1357.1,,31.7,32.2,30.6,1
9389,2019-10-09T21:35:03.450099,2019-10-09,60.0,29.742,32.3,0,1,294,26.0,,0.0,0.0,0.0,1049.4,6.9,48.0,1357.1,,31.1,32.2,30.0,1
9390,2019-10-09T22:05:03.796839,2019-10-09,20.0,29.749,32.1,0,0,308,26.0,,0.0,0.0,0.0,1049.4,7.0,48.0,1357.1,,31.1,32.2,30.0,1
9391,2019-10-09T22:35:03.239880,2019-10-09,20.0,29.744,31.3,0,0,290,27.0,,0.0,0.0,0.0,1049.4,7.0,48.0,1357.1,,30.0,31.1,28.9,1
9392,2019-10-09T23:05:03.586990,2019-10-09,20.0,29.746,27.7,0,0,290,36.0,,0.0,0.0,0.0,1049.4,7.1,48.0,1357.1,,26.7,27.8,25.6,1
9393,2019-10-09T23:35:04.005284,2019-10-09,0.0,29.74,26.3,0,0,290,37.0,,0.0,0.0,0.0,1049.4,7.1,48.0,1357.1,,25.6,26.1,24.4,1
9394,2019-10-09T23:59:03.419069,2019-10-09,0.0,29.734,27.3,0,0,319,35.0,,0.0,0.0,0.0,1049.4,7.1,48.0,1357.1,,26.7,27.2,25.6,1
9395,2019-10-10T00:05:03.758664,2019-10-10,0.0,29.732,27.8,0,0,317,34.0,,0.0,0.0,0.0,1049.4,0.0,55.1,1364.2,,26.7,27.8,25.6,1
9396,2019-10-10T00:35:03.747196,2019-10-10,0.0,29.722,27.9,0,0,4,35.0,,0.0,0.0,0.0,1049.4,0.0,55.1,1364.2,,27.2,27.8,26.7,1
9397,2019-10-10T01:05:04.162066,2019-10-10,236.0,29.717,28.1,0,0,328,35.0,,0.0,0.0,0.0,1049.4,0.1,55.1,1364.2,,27.2,28.3,26.7,1
9398,2019-10-10T01:35:03.701457,2019-10-10,236.0,29.716,26.6,0,0,328,38.0,,0.0,0.0,0.0,1049.4,0.1,55.1,1364.2,,26.1,26.7,25.6,1
9399,2019-10-10T02:05:04.079825,2019-10-10,236.0,29.713,28.4,0,0,324,35.0,,0.0,0.0,0.0,1049.4,0.2,55.1,1364.2,,27.8,28.3,27.2,1
9400,2019-10-10T02:35:03.524139,2019-10-10,236.0,29.72,28.3,0,0,272,35.0,,0.0,0.0,0.0,1049.4,0.2,55.1,1364.2,,27.8,28.3,27.2,1
9401,2019-10-10T03:05:03.903010,2019-10-10,0.0,29.72,26.5,0,0,313,39.0,,0.0,0.0,0.0,1049.4,0.2,55.1,1364.2,,26.1,26.7,25.6,1
9402,2019-10-10T03:35:03.379309,2019-10-10,0.0,29.726,24.8,0,0,313,43.0,,0.0,0.0,0.0,1049.4,0.2,55.1,1364.2,,24.4,25.0,23.9,1
9403,2019-10-10T04:05:03.765713,2019-10-10,0.0,29.734,27.0,0,0,323,41.0,,0.0,0.0,0.0,1049.4,0.3,55.1,1364.2,,26.7,27.2,26.1,1
9404,2019-10-10T04:35:03.251192,2019-10-10,20.0,29.745,27.3,0,0,334,41.0,,0.0,0.0,0.0,1049.4,0.3,55.1,1364.2,,26.7,27.2,26.1,1
9405,2019-10-10T05:05:03.619320,2019-10-10,20.0,29.764,27.2,0,0,312,42.0,,0.0,0.0,0.0,1049.4,0.4,55.1,1364.2,,26.7,27.2,26.1,1
9406,2019-10-10T05:35:04.039640,2019-10-10,20.0,29.779,25.4,0,0,313,46.0,,9.0,0.0,0.0,1049.4,0.4,55.1,1364.2,,25.0,25.6,24.4,1
9407,2019-10-10T06:05:03.385729,2019-10-10,60.0,29.794,25.3,0,0,313,48.0,,76.0,0.0,0.0,1049.4,0.4,55.1,1364.2,,25.0,25.6,25.0,1
9408,2019-10-10T06:35:03.985496,2019-10-10,60.0,29.805,27.8,0,1,312,46.0,,216.0,0.0,0.0,1049.4,0.4,55.1,1364.2,,27.8,27.8,30.0,1
9409,2019-10-10T07:05:03.365050,2019-10-10,60.0,29.817,29.4,0,1,237,45.0,,350.0,0.0,0.0,1049.4,0.5,55.1,1364.2,,30.0,29.4,33.9,1
9410,2019-10-10T07:35:03.891651,2019-10-10,60.0,29.83,29.9,2,2,243,47.0,,485.0,0.0,0.0,1049.4,0.5,55.1,1364.2,,30.6,30.0,35.6,1
9411,2019-10-10T08:05:03.401960,2019-10-10,60.0,29.837,30.4,10,7,278,47.0,,612.0,0.0,0.0,1049.4,0.9,55.1,1364.2,,31.1,30.6,37.2,1
9412,2019-10-10T08:35:03.990839,2019-10-10,60.0,29.839,31.0,11,6,323,46.0,,729.0,0.0,0.0,1049.4,0.9,55.1,1364.2,,32.2,31.1,38.9,1
9413,2019-10-10T09:05:03.637440,2019-10-10,20.0,29.841,31.8,0,4,317,45.0,,823.0,0.0,0.0,1049.4,1.5,55.1,1364.2,,33.3,31.7,40.6,1
9414,2019-10-10T09:35:04.168461,2019-10-10,20.0,29.832,32.6,0,3,220,44.0,,914.0,0.0,0.0,1049.4,1.5,55.1,1364.2,,34.4,32.8,41.7,1
9415,2019-10-10T10:05:03.745890,2019-10-10,0.0,29.823,33.3,5,7,280,43.0,,970.0,0.0,0.0,1049.4,2.2,55.1,1364.2,,35.6,33.3,42.8,1
9416,2019-10-10T10:35:03.233280,2019-10-10,0.0,29.81,34.4,6,3,306,41.0,,1025.0,0.0,0.0,1049.4,2.2,55.1,1364.2,,36.7,34.4,43.9,1
9417,2019-10-10T11:05:03.670315,2019-10-10,236.0,29.788,34.8,1,6,299,40.0,,1056.0,0.0,0.0,1049.4,3.0,55.1,1364.2,,37.2,35.0,44.4,1
9418,2019-10-10T11:35:04.067291,2019-10-10,196.0,29.763,36.4,10,4,251,36.0,,1074.0,0.0,0.0,1049.4,3.0,55.1,1364.2,,38.9,36.7,46.1,1
9419,2019-10-10T12:05:03.751560,2019-10-10,196.0,29.739,36.7,10,5,216,35.0,,1099.0,0.0,0.0,1049.4,3.8,55.1,1364.2,,39.4,36.7,46.7,1
9420,2019-10-10T12:35:03.426616,2019-10-10,196.0,29.718,37.6,7,6,6,31.0,,1074.0,0.0,0.0,1049.4,3.8,55.1,1364.2,,39.4,37.8,46.7,1
9421,2019-10-10T13:05:03.760971,2019-10-10,196.0,29.693,37.6,10,7,240,29.0,,1021.0,0.0,0.0,1049.4,4.6,55.1,1364.2,,38.9,37.8,46.1,1
9422,2019-10-10T13:35:03.228616,2019-10-10,196.0,29.678,38.4,0,2,318,29.0,,967.0,0.0,0.0,1049.4,4.6,55.1,1364.2,,40.0,38.3,45.6,1
9423,2019-10-10T14:05:03.958923,2019-10-10,196.0,29.664,38.3,4,4,359,27.0,,142.0,0.0,0.0,1049.4,5.3,55.1,1364.2,,39.4,38.3,46.1,1
9424,2019-10-10T14:35:03.536007,2019-10-10,196.0,29.659,37.7,6,9,5,28.0,,125.0,0.0,0.0,1049.4,5.3,55.1,1364.2,,38.9,37.8,38.9,1
9425,2019-10-10T15:05:03.372676,2019-10-10,196.0,29.653,38.3,10,6,24,27.0,,596.0,0.0,0.0,1049.4,5.9,55.1,1364.2,,39.4,38.3,45.0,1
9426,2019-10-10T15:35:03.847443,2019-10-10,196.0,29.651,38.6,0,4,300,27.0,,482.0,0.0,0.0,1049.4,5.9,55.1,1364.2,,39.4,38.3,43.9,1
9427,2019-10-10T16:05:03.229329,2019-10-10,236.0,29.658,37.7,9,6,281,28.0,,325.0,0.0,0.0,1049.4,6.3,55.1,1364.2,,38.9,37.8,41.7,1
9428,2019-10-10T16:35:03.757833,2019-10-10,0.0,29.665,36.9,10,8,308,30.0,,188.0,0.0,0.0,1049.4,6.3,55.1,1364.2,,37.8,37.2,38.9,1
9429,2019-10-10T17:05:03.244988,2019-10-10,0.0,29.67,36.6,8,2,302,30.0,,72.0,0.0,0.0,1049.4,6.7,55.1,1364.2,,37.2,36.7,37.2,1
9430,2019-10-10T17:35:03.646128,2019-10-10,20.0,29.68,35.6,4,2,2,31.0,,9.0,0.0,0.0,1049.4,6.7,55.1,1364.2,,36.7,35.6,35.6,1
9431,2019-10-10T18:05:03.204761,2019-10-10,20.0,29.689,34.9,9,1,316,32.0,,0.0,0.0,0.0,1049.4,6.8,55.1,1364.2,,35.6,35.0,34.4,1
9432,2019-10-10T18:35:03.674019,2019-10-10,20.0,29.699,34.4,0,1,328,33.0,,0.0,0.0,0.0,1049.4,6.8,55.1,1364.2,,35.0,34.4,33.9,1
9433,2019-10-10T19:05:04.096811,2019-10-10,20.0,29.715,33.9,0,0,333,34.0,,0.0,0.0,0.0,1049.4,6.9,55.1,1364.2,,34.4,33.9,33.3,1
9434,2019-10-10T19:35:03.897605,2019-10-10,60.0,29.722,33.1,0,0,337,36.0,,0.0,0.0,0.0,1049.4,6.9,55.1,1364.2,,33.9,33.3,32.8,1
9435,2019-10-10T20:05:03.486698,2019-10-10,60.0,29.731,32.4,0,0,263,37.0,,0.0,0.0,0.0,1049.4,6.9,55.1,1364.2,,32.8,32.2,31.7,1
9436,2019-10-10T20:35:03.704836,2019-10-10,20.0,29.737,31.8,0,0,339,38.0,,0.0,0.0,0.0,1049.4,6.9,55.1,1364.2,,32.2,31.7,31.1,1
9437,2019-10-10T21:05:04.038639,2019-10-10,20.0,29.748,31.8,0,0,326,38.0,,0.0,0.0,0.0,1049.4,7.0,55.1,1364.2,,32.2,31.7,31.1,1
9438,2019-10-10T21:35:03.598780,2019-10-10,60.0,29.759,31.4,0,0,3,38.0,,0.0,0.0,0.0,1049.4,7.0,55.1,1364.2,,31.1,31.7,30.0,1
9439,2019-10-10T22:05:04.101047,2019-10-10,20.0,29.764,30.8,0,0,360,39.0,,0.0,0.0,0.0,1049.4,7.1,55.1,1364.2,,30.6,30.6,29.4,1
9440,2019-10-10T22:35:03.559598,2019-10-10,20.0,29.763,29.8,0,0,312,41.0,,0.0,0.0,0.0,1049.4,7.1,55.1,1364.2,,30.0,30.0,28.9,1
9441,2019-10-10T23:05:03.959452,2019-10-10,20.0,29.759,30.3,0,0,324,38.0,,0.0,0.0,0.0,1049.4,7.2,55.1,1364.2,,30.0,30.6,28.9,1
9442,2019-10-10T23:35:03.666838,2019-10-10,0.0,29.75,30.6,2,1,306,38.0,,0.0,0.0,0.0,1049.4,7.2,55.1,1364.2,,30.6,30.6,29.4,1
9443,2019-10-10T23:59:03.991210,2019-10-10,0.0,29.742,30.3,0,0,321,39.0,,0.0,0.0,0.0,1049.4,7.2,55.1,1364.2,,30.0,30.6,28.9,1
9444,2019-10-11T00:05:03.342485,2019-10-11,0.0,29.742,30.2,0,0,298,39.0,,0.0,0.0,0.0,1049.4,0.0,62.5,1371.6,,30.0,30.0,28.9,1
9445,2019-10-11T00:35:03.580369,2019-10-11,236.0,29.729,30.3,0,1,278,40.0,,0.0,0.0,0.0,1049.4,0.0,62.5,1371.6,,30.6,30.6,30.0,1
9446,2019-10-11T01:05:03.928147,2019-10-11,236.0,29.722,30.1,0,1,328,42.0,,0.0,0.0,0.0,1049.4,0.1,62.5,1371.6,,30.6,30.0,30.0,1
9447,2019-10-11T01:35:03.807004,2019-10-11,236.0,29.711,29.8,0,4,330,43.0,,0.0,0.0,0.0,1049.4,0.1,62.5,1371.6,,30.0,30.0,29.4,1
9448,2019-10-11T02:05:03.974928,2019-10-11,236.0,29.715,29.8,10,6,310,44.0,,0.0,0.0,0.0,1049.4,0.2,62.5,1371.6,,30.0,30.0,29.4,1
9449,2019-10-11T02:35:03.418922,2019-10-11,236.0,29.72,29.3,9,6,313,46.0,,0.0,0.0,0.0,1049.4,0.2,62.5,1371.6,,30.0,29.4,29.4,1
9450,2019-10-11T03:05:03.228056,2019-10-11,0.0,29.735,29.1,13,9,319,46.0,,0.0,0.0,0.0,1049.4,0.3,62.5,1371.6,,30.0,28.9,29.4,1
9451,2019-10-11T03:35:03.654984,2019-10-11,0.0,29.742,28.6,4,7,351,48.0,,0.0,0.0,0.0,1049.4,0.3,62.5,1371.6,,29.4,28.3,28.9,1
9452,2019-10-11T04:05:04.028477,2019-10-11,20.0,29.758,28.1,7,4,303,49.0,,0.0,0.0,0.0,1049.4,0.4,62.5,1371.6,,28.9,28.3,28.3,1
9453,2019-10-11T04:35:03.463865,2019-10-11,20.0,29.774,27.7,7,5,324,50.0,,0.0,0.0,0.0,1049.4,0.4,62.5,1371.6,,28.3,27.8,27.8,1
9454,2019-10-11T05:05:03.817926,2019-10-11,60.0,29.789,27.3,1,6,252,52.0,,0.0,0.0,0.0,1049.4,0.5,62.5,1371.6,,27.8,27.2,27.2,1
9455,2019-10-11T05:35:03.275051,2019-10-11,60.0,29.806,27.1,11,7,308,54.0,,11.0,0.0,0.0,1049.4,0.5,62.5,1371.6,,27.8,27.2,27.2,1
9456,2019-10-11T06:05:03.641286,2019-10-11,60.0,29.824,27.1,4,8,306,55.0,,72.0,0.0,0.0,1049.4,0.6,62.5,1371.6,,27.8,27.2,27.8,1
